LSE/REAT,"REACT GROUP share price (REAT), Currency GBX"
LSE/RSA,"RSA INS. share price (RSA), Currency GBX"
LSE/LRM,"LOMBARD RISK share price (LRM), Currency GBX"
LSE/MSYS,"MICROSAIC share price (MSYS), Currency GBX"
LSE/LOK,"LOK'N STORE GRP share price (LOK), Currency GBX"
LSE/MYSQ,"MYSQUAR share price (MYSQ), Currency GBX"
LSE/PNS,"PANTHER SECS. share price (PNS), Currency GBX"
LSE/PRV,"PORVAIR share price (PRV), Currency GBX"
LSE/JPI,"JPMOR.I&C share price (JPI), Currency GBX"
LSE/LRE,"LANCASHIRE share price (LRE), Currency GBX"
LSE/LOOK,"LOOKERS share price (LOOK), Currency GBX"
LSE/MERC,"MERCIA TECH share price (MERC), Currency GBX"
LSE/JAM,"JPMOR.AMER. share price (JAM), Currency GBX"
LSE/MTW,"MATTIOLI share price (MTW), Currency GBX"
LSE/MIG4,"MOBEUS I&G 4 share price (MIG4), Currency GBX"
LSE/OBT,"OBTALA share price (OBT), Currency GBX"
LSE/PETS,"PETS AT HOME share price (PETS), Currency GBX"
LSE/PDZ,"PRAIRIE MIN share price (PDZ), Currency GBX"
LSE/NANO,"NANOCO share price (NANO), Currency GBX"
LSE/LID,"LIDCO GRP share price (LID), Currency GBX"
LSE/MXO,"MX OIL share price (MXO), Currency GBX"
LSE/RXP,"CASPIAN SUNRISE share price (CASP), Currency GBX"
LSE/SDP,"SCHRODER ASIA share price (SDP), Currency GBX"
LSE/VED,"VEDANTA share price (VED), Currency GBX"
LSE/VGAS,"VOLGA GAS share price (VGAS), Currency GBX"
LSE/YNGN,"YOUNG & CO N/V share price (YNGN), Currency GBX"
LSE/MTU,"MONTANARO UK share price (MTU), Currency GBX"
LSE/QRT,"QUARTO GRP. share price (QRT), Currency GBX"
LSE/MAB1,"MORTGAGE AD share price (MAB1), Currency GBX"
LSE/NTN,"NORTHERN 3 VCT share price (NTN), Currency GBX"
LSE/OXP,"OXFORD PHARM GP share price (OXP), Currency GBX"
LSE/PGH,"PERSONAL GRP.HD share price (PGH), Currency GBX"
LSE/MWE,"MTI WIRELESS share price (MWE), Currency GBX"
LSE/OIG,"ORYX INTL.GWTH. share price (OIG), Currency GBX"
LSE/PGD,"PATAGONIA GLD share price (PGD), Currency GBX"
LSE/PTSG,"PREMIER TEC SER share price (PTSG), Currency GBX"
LSE/RGD,"REAL GOOD FOOD share price (RGD), Currency GBX"
LSE/RIII,"RIGHTS &ISS.INC share price (RIII), Currency GBX"
LSE/S32,"SOUTH32 share price (S32), Currency GBX"
LSE/SNX,"SYNECTICS share price (SNX), Currency GBX"
LSE/PAG,"PARAGON GRP. share price (PAG), Currency GBX"
LSE/OXIG,"OXFORD INSTRMNT share price (OXIG), Currency GBX"
LSE/LPA,"LPA GROUP share price (LPA), Currency GBX"
LSE/MTL,"METALS EXPLORE share price (MTL), Currency GBX"
LSE/MIG6,"MAVEN I&G 6 share price (MIG6), Currency GBX"
LSE/ONL,"ON-LINE share price (ONL), Currency GBX"
LSE/RMG,"ROYAL MAIL share price (RMG), Currency GBX"
LSE/SCPA,"SCAPA GRP. share price (SCPA), Currency GBX"
LSE/SML,"STRATEGIC MIN. share price (SML), Currency GBX"
LSE/VANL,"VAN ELLE share price (VANL), Currency GBX"
LSE/NWR,"NEW WORLD RES A share price (NWR), Currency GBX"
LSE/PIRI,"PIRES INV share price (PIRI), Currency GBX"
LSE/PAM,"PREMIER ASSET share price (PAM), Currency GBX"
LSE/MARL,"MARIANA RES share price (MARL), Currency GBX"
LSE/OXF,"OXF.TECH.4 VCT share price (OXF), Currency GBX"
LSE/RECI,"REAL EST.CRED share price (RECI), Currency GBX"
LSE/PLUS,"PLUS500 share price (PLUS), Currency GBX"
LSE/MPH,"MEREO BIOPH share price (MPH), Currency GBX"
LSE/NWF,"NWF GRP. share price (NWF), Currency GBX"
LSE/PHI,"PACIFIC HORIZON share price (PHI), Currency GBX"
LSE/PRES,"PRESSURE TECH share price (PRES), Currency GBX"
LSE/PUB,"PUNCH TVNS share price (PUB), Currency GBX"
LSE/MGR,"MITON GRP share price (MGR), Currency GBX"
LSE/NCA,"NEW CENT share price (NCA), Currency GBX"
LSE/PCA,"PALACE CAPITAL share price (PCA), Currency GBX"
LSE/MYI,"MURRAY INTL.TST share price (MYI), Currency GBX"
LSE/SUMM,"SUMMIT THER share price (SUMM), Currency GBX"
LSE/TCM,"TELIT COMM share price (TCM), Currency GBX"
LSE/TOOP,"TOOPLE PLC share price (TOOP), Currency GBX"
LSE/OXB,"OXFORD BIOMED. share price (OXB), Currency GBX"
LSE/RICA,"RUFFER INV. CO. share price (RICA), Currency GBX"
LSE/TAP,"TAPTICA INT LTD share price (TAP), Currency GBX"
LSE/ULE,"ULTRA ELEC. share price (ULE), Currency GBX"
LSE/NAR,"NORTHAMBER share price (NAR), Currency GBX"
LSE/PEMV,"PEMBROKE VCT share price (PEMV), Currency GBX"
LSE/PCGH,"POLAR CAP GLBL share price (PCGH), Currency GBX"
LSE/PRM,"PROTEOME share price (PRM), Currency GBX"
LSE/RENE,"RENEURON share price (RENE), Currency GBX"
LSE/SIM,"SIMIGON share price (SIM), Currency GBX"
LSE/OXH,"OXF.TECH.2 VCT share price (OXH), Currency GBX"
LSE/POL,"POLO RES. share price (POL), Currency GBX"
LSE/PGOO,"PROVEN GROWTH share price (PGOO), Currency GBX"
LSE/SERE,"SCHRODER EUR.R share price (SERE), Currency GBX"
LSE/RBD,"REABOLD RES share price (RBD), Currency GBX"
LSE/RRE,"ROCKROSE ENERGY share price (RRE), Currency GBX"
LSE/SFR,"SEVERFIELD share price (SFR), Currency GBX"
LSE/WJG,"WATKIN JONES share price (WJG), Currency GBX"
LSE/CRN,"CAIRN share price (CRN), Currency EUR"
LSE/HAL,"HALOSRCE (DI/S) share price (HAL), Currency GBX"
LSE/PIM,"PLANT IMPACT share price (PIM), Currency GBX"
LSE/REC,"RECORD share price (REC), Currency GBX"
LSE/TTG,"TT ELECTRONICS share price (TTG), Currency GBX"
LSE/XAR,"XAAR share price (XAR), Currency GBX"
LSE/PHNX,"PHOENIX GRP(DI) share price (PHNX), Currency GBX"
LSE/SDX,"SDX ENERGY share price (SDX), Currency GBX"
LSE/RAT,"RATHBONE BROS share price (RAT), Currency GBX"
LSE/SAVP,"SAVANNAH PETROL share price (SAVP), Currency GBX"
LSE/SBRY,"SAINSBURY(J) share price (SBRY), Currency GBX"
LSE/SOLO,"SOLO OIL share price (SOLO), Currency GBX"
LSE/SVM,"SVM UK EMERG share price (SVM), Currency GBX"
LSE/TOWN,"TOWN CENTRE share price (TOWN), Currency GBX"
LSE/QXT,"QUIXANT share price (QXT), Currency GBX"
LSE/SMS,"SMART METERING share price (SMS), Currency GBX"
LSE/RMM,"RAMBLER share price (RMM), Currency GBX"
LSE/RDT,"ROSSLYN DATA share price (RDT), Currency GBX"
LSE/SGC,"STAGECOACH share price (SGC), Currency GBX"
LSE/TJI,"TEJOORI share price (TJI), Currency USD"
LSE/VEN,"VENTUS VCT share price (VEN), Currency GBX"
LSE/WTAN,"WITAN INV TST share price (WTAN), Currency GBX"
LSE/ZIOC,"ZANAGA IRON share price (ZIOC), Currency GBX"
LSE/LBOW,"ICG-LONGBOW share price (LBOW), Currency GBX"
LSE/LAM,"LAMPRELL share price (LAM), Currency GBX"
LSE/QIL,"QANNAS INV share price (QIL), Currency USD"
LSE/RBS,"ROYAL BANK SCOT share price (RBS), Currency GBX"
LSE/RRR,"RED ROCK share price (RRR), Currency GBX"
LSE/RIV,"RIVER MER share price (RIV), Currency GBX"
LSE/RLH,"RED LEOPARD share price (RLH), Currency GBX"
LSE/SAV,"SAVANNAH RES. share price (SAV), Currency GBX"
LSE/SAR,"SAREUM share price (SAR), Currency GBX"
LSE/SEN,"SENTERRA EGY share price (SEN), Currency GBX"
LSE/VCT,"VICTREX share price (VCT), Currency GBX"
LSE/CCR,"C&C GRP share price (CCR), Currency EUR"
LSE/GEC,"GEN.ELECTRIC share price (GEC), Currency EUR"
LSE/TG19,"0 1/8% IL TG 19 share price (TG19), Currency GBP"
LSE/CSWG,"AMUNDI CSWG ETF price (CSWG), Currency GBX"
LSE/CEIR,"COMPAL REG S share price (CEIR), Currency USD"
LSE/XCS6,"DBX MSCI CHINA$ ETF price (XCS6), Currency USD"
LSE/RWS,"RWS HLDGS share price (RWS), Currency GBX"
LSE/SMDS,"SMITH(DS) share price (SMDS), Currency GBX"
LSE/TSTR,"TRI-STAR RES. share price (TSTR), Currency GBX"
LSE/W7L,"WARPAINT LONDON share price (W7L), Currency GBX"
LSE/BFA,"BASF REG share price (BFA), Currency EUR"
LSE/IIP,"INFRA.INDIA share price (IIP), Currency GBX"
LSE/SGE,"SAGE GRP. share price (SGE), Currency GBX"
LSE/SEV,"SERVISION share price (SEV), Currency GBX"
LSE/FSFL,"FORESIGHT SOLAR share price (FSFL), Currency GBX"
LSE/MNC,"METMINCO share price (MNC), Currency GBX"
LSE/TOT,"TOTAL PRODUCE share price (TOT), Currency GBX"
LSE/CWFU,"AMUNDI CWFU ETF price (CWFU), Currency USD"
LSE/SCGL,"SEALAND CAP share price (SCGL), Currency GBX"
LSE/SHRS,"SHIRES INC. share price (SHRS), Currency GBX"
LSE/VOG,"VICTORIA OIL share price (VOG), Currency GBX"
LSE/SLNG,"SLINGSBY H.C share price (SLNG), Currency GBX"
LSE/SPRP,"SPRUE AEGIS share price (SPRP), Currency GBX"
LSE/SEC,"STRATEGIC EQTY share price (SEC), Currency GBX"
LSE/SWEF,"STARWOOD EUR share price (SWEF), Currency GBX"
LSE/LWCU,"AMUNDI LWCU ETF price (LWCU), Currency USD"
LSE/SMIN,"SMITHS GROUP share price (SMIN), Currency GBX"
LSE/STY,"STYLES & WOOD share price (STY), Currency GBX"
LSE/TRB,"TRIBAL GRP. share price (TRB), Currency GBX"
LSE/UNG,"UNIVERSE GRP. share price (UNG), Currency GBX"
LSE/MEL,"MITSUB.ELEC share price (MEL), Currency JPY"
LSE/SOPH,"SOPHOS GRP share price (SOPH), Currency GBX"
LSE/TPG,"TP GRP share price (TPG), Currency GBX"
LSE/STL,"STILO INTL share price (STL), Currency GBX"
LSE/TRT,"TRANSENSE TECH. share price (TRT), Currency GBX"
LSE/STGR,"STRATMIN GLOBAL share price (STGR), Currency GBX"
LSE/TRG,"TR EURO.GROWTH share price (TRG), Currency GBX"
LSE/VEC,"VECTURA share price (VEC), Currency GBX"
LSE/WPHO,"WINDAR PHOTO share price (WPHO), Currency GBX"
LSE/SULA,"SULA IRON share price (SULA), Currency GBX"
LSE/TBCG,"TBC BANK GP share price (TBCG), Currency GBX"
LSE/TBGR,"TISO BLACKSTAR share price (TBGR), Currency GBX"
LSE/TRD,"TRIAD GRP. share price (TRD), Currency GBX"
LSE/WAFM,"WEST AFRICAN share price (WAFM), Currency GBX"
LSE/TCG,"THOMAS COOK share price (TCG), Currency GBX"
LSE/TET,"TREATT share price (TET), Currency GBX"
LSE/WALG,"WALCOM share price (WALG), Currency GBX"
LSE/IBM,"IBM share price (IBM), Currency USD"
LSE/TIR,"TIGER RES FIN share price (TIR), Currency GBX"
LSE/TRIT,"TRENDIT share price (TRIT), Currency GBX"
LSE/UAV,"UNICORN AIM VCT share price (UAV), Currency GBX"
LSE/BBOX,"TRITAX BIG BOX share price (BBOX), Currency GBX"
LSE/URU,"URU METALS share price (URU), Currency GBX"
LSE/VTU,"VERTU MOTORS share price (VTU), Currency GBX"
LSE/ZTF,"ZOTEFOAMS share price (ZTF), Currency GBX"
LSE/AXI,"AXIOM EURO share price (AXI), Currency GBX"
LSE/UTW,"UTILITYWISE share price (UTW), Currency GBX"
LSE/WYN,"WYNNSTAY GRP share price (WYN), Currency GBX"
LSE/INDI,"INDUS GAS share price (INDI), Currency GBX"
LSE/USG,"ULTIMATE SPORTS share price (USG), Currency GBX"
LSE/ALPH,"ALPHA PYRENEES share price (ALPH), Currency GBX"
LSE/EXI,"EXILLON ENERGY share price (EXI), Currency GBX"
LSE/UU,"UTD. UTILITIES share price (UU.), Currency GBX"
LSE/VNET,"VIANET GRP share price (VNET), Currency GBX"
LSE/VAL,"VALIRX share price (VAL), Currency GBX"
LSE/RQIH,"RANDALL&QUILTER share price (RQIH), Currency GBX"
LSE/VENN,"VENN LIFE share price (VENN), Currency GBX"
LSE/VSL,"VPC SPECIALTY share price (VSL), Currency GBX"
LSE/T62,"0 3/8% IL 62 share price (T62), Currency GBP"
LSE/WEB,"WEBIS share price (WEB), Currency GBX"
LSE/MIL,"MYANMAR share price (MIL), Currency USD"
LSE/T47,"3/4% IL 47 share price (T47), Currency GBP"
LSE/JLEN,"JOHN LAING ENV share price (JLEN), Currency GBX"
LSE/PEY,"PRINCESS PRIV. share price (PEY), Currency EUR"
LSE/ANRJ,"AMUNDI EU ENERG ETF price (ANRJ), Currency GBX"
LSE/WRN,"WORTHINGTON GRP share price (WRN), Currency GBX"
LSE/UKML,"UK MORTGAGES share price (UKML), Currency GBX"
LSE/WYG,"WYG share price (WYG), Currency GBX"
LSE/CLST,"CLRSTAR (DI/S) share price (CLST), Currency GBX"
LSE/EWG,"EUROPEAN W. share price (EWG), Currency GBX"
LSE/GNC,"GREENCORE GRP. share price (GNC), Currency GBX"
LSE/INFG,"10Y INFBRKVN G ETF price (INFG), Currency GBX"
LSE/BKIR,"BANK IRELAND share price (BKIR), Currency EUR"
LSE/DNA2,"DORIC NIMROD 2 share price (DNA2), Currency GBX"
LSE/ORM,"ORMONDE MINING share price (ORM), Currency GBX"
LSE/BHGU,"BH GLOBAL $ share price (BHGU), Currency USD"
LSE/JZCP,"JZ CAPITAL share price (JZCP), Currency GBX"
LSE/WAND,"WANDISCO share price (WAND), Currency GBX"
LSE/TRTQ,"0 3/4% IL 34 share price (TRTQ), Currency GBP"
LSE/ZILS,"BMO USA ETF price (ZILS), Currency GBP"
LSE/RQFI,"DBX HARVEST CSI ETF price (RQFI), Currency GBX"
LSE/GBSK,"ETF L SEK S GBP ETP price (GBSK), Currency GBX"
LSE/COPA,"ETFS COPPER ETP price (COPA), Currency USD"
LSE/LALL,"ETFS LALL ETP price (LALL), Currency USD"
LSE/BGLF,"BLACKSTONE GSO share price (BGLF), Currency EUR"
LSE/ICGC,"IRISH CONT. share price (ICGC), Currency EUR"
LSE/HALO,"HALOSOURCE DI share price (HALO), Currency GBX"
LSE/T27,"1 1/4% IL 27 share price (T27), Currency GBP"
LSE/1MCS,"BOOSTFTSE2501XS ETP price (1MCS), Currency GBX"
LSE/2SIS,"BOOSTSILVER2XS ETP price (2SIS), Currency USD"
LSE/CIU,"CAPE share price (CIU), Currency GBX"
LSE/KGLD,"LIONSGOLD share price (LION), Currency GBX"
LSE/SCL,"SCHLUMBERGER share price (SCL), Currency USD"
LSE/BE01,"BEAZLEY 5.375% share price (BE01), Currency GBP"
LSE/49GP,"CRODA INT.6.6PF share price (49GP), Currency GBX"
LSE/CRND,"CENTRAL RAND share price (CRND), Currency GBX"
LSE/NGR,"NATURE GRP share price (NGR), Currency GBX"
LSE/3GOL,"BOOSTGOLD3XL ETP price (3GOL), Currency USD"
LSE/XASX,"DBX FTSE ALL ETF price (XASX), Currency GBX"
LSE/MATD,"PETRO MATAD share price (MATD), Currency GBX"
LSE/RYA,"RYANAIR HLDG. share price (RYA), Currency EUR"
LSE/GCL,"GEIGER COUNTER share price (GCL), Currency GBX"
LSE/MBO,"MOBILITYONE share price (MBO), Currency GBX"
LSE/WIZZ,"WIZZ AIR share price (WIZZ), Currency GBX"
LSE/ALBH,"ALUMINIUM BH.S share price (ALBH), Currency USD"
LSE/EPRE,"AMUNDI EPRA EUR ETF price (EPRE), Currency GBX"
LSE/GRN,"GREEN REIT share price (GRN), Currency EUR"
LSE/TAU,"TAU CAPITAL share price (TAU), Currency USD"
LSE/MYSL,"MYSALE GROUP share price (MYSL), Currency GBX"
LSE/TG26,"1 1/2% TG 26 share price (TG26), Currency GBP"
LSE/TR4Q,"4 1/4 55 share price (TR4Q), Currency GBP"
LSE/04LL,"BR.LAND.6T%2020 share price (04LL), Currency GBP"
LSE/IL0A,"PERM TSB GRP share price (IL0A), Currency EUR"
LSE/SMRU,"AMUNDI SMRT USD ETF price (SMRU), Currency USD"
LSE/BIND,"BANQUE IN.GDR S share price (BIND), Currency USD"
LSE/UHYG,"BOFAML HY ETF price (UHYG), Currency GBP"
LSE/3SIL,"BOOSTSILVER3XL ETP price (3SIL), Currency USD"
LSE/XCX5,"DBX MSCI INDIA ETF price (XCX5), Currency GBX"
LSE/SCFE,"ETFS SCFE ETP price (SCFE), Currency USD"
LSE/SSFT,"ETFS SSFT ETP price (SSFT), Currency USD"
LSE/PPIX,"PROPHOTONIX share price (PPIX), Currency GBX"
LSE/INFU,"10Y INFBRKVN U ETF price (INFU), Currency USD"
LSE/3LGO,"BOOSTGOLD3L£ ETP price (3LGO), Currency GBX"
LSE/RMP,"RED EMPEROR share price (RMP), Currency GBX"
LSE/T24,"2 3/4% TR 24 share price (T24), Currency GBP"
LSE/TR28,"6% 28 share price (TR28), Currency GBP"
LSE/RMMC,"RIVER MERC RED share price (RMMC), Currency GBX"
LSE/UKCM,"UK COMM PROP share price (UKCM), Currency GBX"
LSE/BYBG,"AMUNDI BYBG ETF price (BYBG), Currency GBX"
LSE/ZC1G,"BMO 1-3 GCORP ETF price (ZC1G), Currency GBP"
LSE/3SDE,"BOOSTSHRTDAX3S£ ETP price (3SDE), Currency GBX"
LSE/SHP,"SHIRE share price (SHP), Currency GBX"
LSE/ZC7G,"BMO 7-10 GCORP ETF price (ZC7G), Currency GBP"
LSE/TFIF,"TWENTYFOUR INC share price (TFIF), Currency GBX"
LSE/AIND,"AMUNDI EU INDUS ETF price (AIND), Currency GBX"
LSE/AV_B,"AVIVA 8 3/8% PF share price (AV.B), Currency GBX"
LSE/3CFS,"ETFS -3X COFFEE ETP price (3CFS), Currency USD"
LSE/TPXU,"AMUNDI TPXU ETF price (TPXU), Currency USD"
LSE/USY,"UNISYS COM STK share price (USY), Currency USD"
LSE/40HK,"BAA LYNTON 10Q% share price (40HK), Currency GBP"
LSE/T58,"0 1/8% 58 share price (T58), Currency GBP"
LSE/CU5,"AMUNDI EU UTILI ETF price (CU5), Currency GBX"
LSE/TPXG,"AMUNDI TPXG ETF price (TPXG), Currency GBX"
LSE/BRND,"BOOSTBRENT ETP price (BRND), Currency USD"
LSE/TG37,"1 3/4% TG 37 share price (TG37), Currency GBP"
LSE/32OW,"BRIT 6.625% share price (32OW), Currency GBP"
LSE/42TE,"CO-OP.GP. 25 share price (42TE), Currency GBP"
LSE/BS41,"3I GRP.6.875%23 share price (BS41), Currency GBP"
LSE/JPNY,"AMUNDI JPNY 400 ETF price (JPNY), Currency GBX"
LSE/3EMS,"BOOSTEM-3X ETP price (3EMS), Currency USD"
LSE/3NGL,"BOOSTNATGAS3XL ETP price (3NGL), Currency USD"
LSE/2OSI,"BOOSTWTI-2X ETP price (2OSI), Currency GBX"
LSE/XMMD,"DBX MSCI EM$ ETF price (XMMD), Currency USD"
LSE/84RM,"AB INBEV 6.50% share price (84RM), Currency GBP"
LSE/AEXK,"AMUNDI EUR XUK ETF price (AEXK), Currency GBX"
LSE/XPAL,"DBETC PHYS.PAL ETP price (XPAL), Currency USD"
LSE/XDEQ,"DBX MSCI WQF DR ETF price (XDEQ), Currency GBX"
LSE/ELLA,"ECCLESIASTL.8FE share price (ELLA), Currency GBX"
LSE/87FZ,"AECI 5 1/2% PRF share price (87FZ), Currency GBX"
LSE/2UKL,"BOOSTFTSE1002XL ETP price (2UKL), Currency GBX"
LSE/SDVZ,"CHELVERTN SZDP share price (SDVZ), Currency GBX"
LSE/XXSC,"DB MSCI EUR SC ETF price (XXSC), Currency GBX"
LSE/XDUK,"DBX FTSE 100XD ETF price (XDUK), Currency GBX"
LSE/XCX3,"DBX MSCI MALAY ETF price (XCX3), Currency GBX"
LSE/CB5,"AMUNDI EU BANKS ETF price (CB5), Currency GBX"
LSE/ZILE,"BMO EX-UK ETF price (ZILE), Currency GBP"
LSE/OIZL,"BOOSTWTI-1X ETP price (OIZL), Currency GBX"
LSE/44GL,"BRUNNER IV.5%PF share price (44GL), Currency GBP"
LSE/BA47,"CITY LON.PFD share price (BA47), Currency GBX"
LSE/ALQD,"DBX ASIACORP 1D ETF price (ALQD), Currency USD"
LSE/CG1,"AMUNDI MSCI GER ETF price (CG1), Currency GBX"
LSE/ATMW,"ATLAS MARA WTS share price (ATMW), Currency USD"
LSE/44FM,"BARCLAYS 6% share price (44FM), Currency GBP"
LSE/CUK,"AMUNDI MSCI UK ETF price (CUK), Currency GBX"
LSE/XMET,"DBX EM INFOTECH ETF price (XMET), Currency USD"
LSE/AVGR,"AVANGARDCO share price (AVGR), Currency USD"
LSE/3NGS,"BOOSTNATGAS3XS ETP price (3NGS), Currency USD"
LSE/BKIC,"BANK IREL.PF.A share price (BKIC), Currency GBP"
LSE/3SOI,"BOOSTWTIOIL3S£ ETP price (3SOI), Currency GBX"
LSE/07GH,"BARCLAYS 9%PMRG share price (07GH), Currency GBP"
LSE/96GL,"C.&W.IF8FE%BD19 share price (96GL), Currency GBP"
LSE/XGIG,"DBX GBL INF GBP ETF price (XGIG), Currency GBX"
LSE/XDWC,"DBX WLD DISC 1C ETF price (XDWC), Currency USD"
LSE/LCOM,"BEAR USD VS CTY ETP price (LCOM), Currency USD"
LSE/SCOM,"BULL USD VS CTY ETP price (SCOM), Currency USD"
LSE/XCHA,"DBX CHINA A SHA ETF price (XCHA), Currency USD"
LSE/XD3E,"DBX STOXX30 DIV ETF price (XD3E), Currency GBX"
LSE/LNZD,"ETF L NZD S USD ETP price (LNZD), Currency USD"
LSE/UK3S,"ETFS -3X UK100 ETP price (UK3S), Currency GBX"
LSE/HRUD,"HSBC MSCI RU $ ETF price (HRUD), Currency USD"
LSE/3BRL,"BOOSTBRL3X ETP price (3BRL), Currency USD"
LSE/WTID,"BOOSTWTI ETP price (WTID), Currency USD"
LSE/3EUL,"BOOSTESTXX503XL ETP price (3EUL), Currency EUR"
LSE/1PAS,"BOOSTPALL1XS ETP price (1PAS), Currency USD"
LSE/UCAP,"CAPE US-USD ETF price (UCAP), Currency USD"
LSE/LINR,"ETF L INR S USD ETP price (LINR), Currency USD"
LSE/SSEP,"ETF SSEK LUSD £ ETP price (SSEP), Currency GBX"
LSE/AIGA,"ETFS AGRICUL ETP price (AIGA), Currency USD"
LSE/3UKS,"BOOSTFTSE1003XS ETP price (3UKS), Currency GBX"
LSE/XBCU,"DB DBLCI OY BAL ETF price (XBCU), Currency USD"
LSE/3LSI,"BOOSTSILVER3L£ ETP price (3LSI), Currency GBX"
LSE/33DR,"BR.LAND.5.357% share price (33DR), Currency GBP"
LSE/CTYA,"CITY LON.4.2% share price (CTYA), Currency GBX"
LSE/XDEW,"DBX SP EW USD1C ETF price (XDEW), Currency USD"
LSE/2OLI,"BOOSTWTI2X ETP price (2OLI), Currency GBX"
LSE/XBGG,"DBX GLB AGG GBP ETF price (XBGG), Currency GBX"
LSE/EFGD,"EFG-HERM.GDR S share price (EFGD), Currency USD"
LSE/SJP3,"ETF 3X S JPY L$ ETP price (SJP3), Currency USD"
LSE/3CFL,"ETFS 3X COFFEE ETP price (3CFL), Currency USD"
LSE/3OIS,"BOOSTWTIOIL3XS ETP price (3OIS), Currency USD"
LSE/XMEX,"DBX MSCI MEXICO ETF price (XMEX), Currency GBX"
LSE/XQUA,"DBX USD EM SOV. ETF price (XQUA), Currency USD"
LSE/3AUL,"ETFS 3X GOLD ETP price (3AUL), Currency USD"
LSE/NGAF,"ETFS NGAF ETP price (NGAF), Currency USD"
LSE/CHNA,"CSOP SRCE CHINA ETF price (CHNA), Currency USD"
LSE/BWSA,"BRISTOL&W.PRF share price (BWSA), Currency GBX"
LSE/BA69,"CITY LON.4.2% share price (BA69), Currency GBP"
LSE/XMEU,"DBX MSCI EUROPE ETF price (XMEU), Currency GBX"
LSE/CAGB,"ETF S CAD L GBP ETP price (CAGB), Currency GBX"
LSE/LUSB,"BULL USD VS G10 ETP price (LUSB), Currency USD"
LSE/XDNG,"DBX JPXN GBP 2C ETF price (XDNG), Currency GBX"
LSE/LSOB,"ETFS LSOB ETP price (LSOB), Currency USD"
LSE/XSX6,"DBX EUP600 UCT ETF price (XSX6), Currency GBX"
LSE/3WHL,"ETFS 3X WHEAT ETP price (3WHL), Currency USD"
LSE/FAIG,"ETFS FAIG ETP price (FAIG), Currency USD"
LSE/PHPM,"ETFS METAL PM ETP price (PHPM), Currency USD"
LSE/XUKX,"DBX FTSE UCT100 ETF price (XUKX), Currency GBX"
LSE/XMAF,"DBX MSCI AFRICA ETF price (XMAF), Currency USD"
LSE/LAU3,"ETF 3X L AUD S$ ETP price (LAU3), Currency USD"
LSE/UGAS,"ETFS GASOLINE ETP price (UGAS), Currency USD"
LSE/XMCX,"DBX FTSE UCT250 ETF price (XMCX), Currency GBX"
LSE/XDN0,"DBX MSCI NOR 1D ETF price (XDN0), Currency GBX"
LSE/XCAD,"DBX MSCI CAN $ ETF price (XCAD), Currency USD"
LSE/XSNR,"DBX INDUSTRIALS ETF price (XSNR), Currency GBX"
LSE/XCS5,"DBX MSCI INDIA$ ETF price (XCS5), Currency USD"
LSE/XDND,"DBX NA HYDUSD1C ETF price (XDND), Currency GBX"
LSE/XSER,"DBX STOXX OIL&G ETF price (XSER), Currency GBX"
LSE/BULP,"ETFS GOLD £ ETP price (BULP), Currency GBX"
LSE/FRUT,"FRUTAROM share price (FRUT), Currency USD"
LSE/XMES,"DBX MSCI MEXIC$ ETF price (XMES), Currency USD"
LSE/XRSS,"DBX RUSL MID AC ETF price (XRSS), Currency GBX"
LSE/80VA,"DMGT.5.75%18 share price (80VA), Currency GBP"
LSE/XMUS,"DBX MSCI USA ETF price (XMUS), Currency GBX"
LSE/SYP3,"ETF 3X S JPY L£ ETP price (SYP3), Currency GBX"
LSE/XCX4,"DBX MSCI THAI ETF price (XCX4), Currency GBX"
LSE/XDWM,"DBX WLD MAT 1C ETF price (XDWM), Currency USD"
LSE/SAUP,"ETF SAUD LUSD £ ETP price (SAUP), Currency GBX"
LSE/XDPG,"DBX S&P500 GBP ETF price (XDPG), Currency GBX"
LSE/XSPU,"DBX S&P500 $ ETF price (XSPU), Currency USD"
LSE/XT2D,"DBX S&P500 £ ETF price (XT2D), Currency USD"
LSE/GBCH,"ETF L CHF S GBP ETP price (GBCH), Currency GBX"
LSE/XDWE,"DBX SP EW USD1C ETF price (XDWE), Currency GBX"
LSE/DEPS,"DEPA REGS share price (DEPS), Currency USD"
LSE/XDW0,"DBX WLD ENGY 1C ETF price (XDW0), Currency USD"
LSE/LSEK,"ETF L SEK S USD ETP price (LSEK), Currency USD"
LSE/3SUL,"ETFS 3X SUGAR ETP price (3SUL), Currency USD"
LSE/XDWD,"DBX WORLD USD1C ETF price (XDWD), Currency USD"
LSE/LAGR,"ETFS LAGR ETP price (LAGR), Currency USD"
LSE/SPMT,"ETFS SPMT ETP price (SPMT), Currency USD"
LSE/PPMT,"ETFS £ HGD AIGP ETP price (PPMT), Currency GBX"
LSE/93GR,"EAST.GP.8H%2025 share price (93GR), Currency GBP"
LSE/RTWP,"ETFS RUS 2000£ ETF price (RTWP), Currency GBX"
LSE/AIGS,"ETFS SOFT ETP price (AIGS), Currency USD"
LSE/PIMT,"ETFS £ HGD AIGI ETP price (PIMT), Currency GBX"
LSE/70GU,"FINTRUST 9.25DB share price (70GU), Currency GBP"
LSE/69GS,"ESKMUIR 7SE%DB share price (69GS), Currency GBP"
LSE/LCHF,"ETF L CHF S USD ETP price (LCHF), Currency USD"
LSE/LGB3,"ETF 3X L £ S $ ETP price (LGB3), Currency USD"
